dataset,rows,cols,sample_exponent,copy_PLIs,tiebreaker_heuristic,t_total,t_total_prep,t_read_table,t_create_subtable,t_construct_clusters,t_total_enum_algo,t_sample_diff_sets,t_intersect_clusters,tree_complexity,tree_nodes,diff_sets,diff_sets_initial,diff_sets_final,intersections,intersection_cluster_size,ucc_count,memory
uniprot_r539166_c223,539166,180,0.3,1,1,15.5216,14.0641,9.10381,0,1.17241,1.4575,1.41171,0.0397501,795,807,330779,330678,13,779,4752667,645,2127272
uniprot_r539166_c223,539166,180,0.3,1,1,15.574,14.0359,9.06388,0,1.17634,1.53811,1.50441,0.0278416,1425,829,330749,330678,13,784,2927351,645,2127520
uniprot_r539166_c223,539166,180,0.3,1,1,15.6854,14.081,9.09924,0,1.17919,1.60439,1.56848,0.031045,1780,857,330730,330678,13,831,5031065,645,2127580
uniprot_r539166_c223,539166,180,0.3,1,1,15.5023,14.0465,9.06228,0,1.17937,1.45571,1.42397,0.0265211,884,800,330737,330678,13,773,3674266,645,2127368
uniprot_r539166_c223,539166,180,0.3,1,1,15.4392,14.0092,9.05697,0,1.17518,1.42997,1.38395,0.0389963,1608,830,330730,330678,13,805,4315339,645,2127492
uniprot_r539166_c223,539166,180,0.3,1,1,15.4948,14.0158,9.03616,0,1.17775,1.47897,1.43298,0.0385319,1695,818,330735,330678,13,799,5303989,645,2127272
uniprot_r539166_c223,539166,180,0.3,1,1,15.5875,14.0615,9.07454,0,1.18122,1.52601,1.50919,0.0116765,1104,788,330749,330678,13,759,1334715,645,2127740
uniprot_r539166_c223,539166,180,0.3,1,1,15.679,14.04,9.04657,0,1.1876,1.63895,1.55961,0.0707586,1802,824,330739,330678,13,796,7545557,645,2127540
uniprot_r539166_c223,539166,180,0.3,1,1,15.6058,14.0496,9.05964,0,1.18348,1.55628,1.45987,0.0821753,5043,910,330892,330678,13,843,6602659,645,2127696
uniprot_r539166_c223,539166,180,0.3,1,1,15.5927,14.0488,9.05756,0,1.18318,1.54392,1.49883,0.038434,2247,884,330823,330678,13,799,3661450,645,2127368
uniprot_r539166_c223,539166,180,0.3,1,1,15.6327,14.0564,9.08016,0,1.18022,1.5763,1.53633,0.0338737,1578,826,330736,330678,13,810,5171309,645,2127536
uniprot_r539166_c223,539166,180,0.3,1,1,15.5569,14.0583,9.07732,0,1.18011,1.49859,1.42821,0.0608712,2323,862,330777,330678,13,826,6713911,645,2127484
uniprot_r539166_c223,539166,180,0.3,1,1,15.626,14.0324,9.05679,0,1.17689,1.59358,1.55634,0.0308597,1737,839,330738,330678,13,823,4881627,645,2127532
uniprot_r539166_c223,539166,180,0.3,1,1,15.5832,14.0276,9.06069,0,1.17659,1.55561,1.49276,0.0534007,2952,857,330844,330678,13,809,4294452,645,2127332
uniprot_r539166_c223,539166,180,0.3,1,1,15.6019,14.0042,9.02261,0,1.1858,1.59767,1.5185,0.069391,1940,847,330767,330678,13,822,6251947,645,2127604
uniprot_r539166_c223,539166,200,0.3,1,1,16.4503,14.5876,9.56522,0,1.20927,1.86268,1.82775,0.0286396,1882,984,375311,375241,15,951,4054107,800,2256764
uniprot_r539166_c223,539166,200,0.3,1,1,16.4323,14.5524,9.53473,0,1.21041,1.87988,1.84824,0.0255342,2064,1019,375353,375241,15,985,3674908,800,2256840
uniprot_r539166_c223,539166,200,0.3,1,1,16.622,14.5812,9.53914,0,1.21043,2.0408,1.96151,0.0706142,3608,1050,375334,375241,15,1003,9609785,800,2256764
uniprot_r539166_c223,539166,200,0.3,1,1,16.514,14.5462,9.51171,0,1.21709,1.96775,1.92492,0.0346972,2513,1018,375322,375241,15,979,3530519,800,2256828
uniprot_r539166_c223,539166,200,0.3,1,1,16.4094,14.5406,9.51371,0,1.21574,1.86883,1.83361,0.0293234,1522,945,375285,375241,15,930,3865235,800,2256856
uniprot_r539166_c223,539166,200,0.3,1,1,16.4868,14.6224,9.60245,0,1.20912,1.86439,1.79819,0.0564848,4167,987,375370,375241,15,948,5850437,800,2256768
uniprot_r539166_c223,539166,200,0.3,1,1,16.4221,14.5657,9.54779,0,1.21368,1.85645,1.81667,0.0328551,1784,973,375371,375241,15,938,2952379,800,2256704
uniprot_r539166_c223,539166,200,0.3,1,1,16.4875,14.5005,9.48107,0,1.20872,1.98695,1.88326,0.0903918,2277,1178,375364,375241,15,1144,8038361,800,2256596
uniprot_r539166_c223,539166,200,0.3,1,1,16.4405,14.5044,9.48683,0,1.2076,1.93612,1.89874,0.0305788,1504,1030,375318,375241,15,1008,3885314,800,2256828
uniprot_r539166_c223,539166,200,0.3,1,1,16.716,14.7397,9.63528,0,1.23615,1.97633,1.94375,0.0224189,439,1016,375333,375241,15,968,1720606,800,2256708
uniprot_r539166_c223,539166,200,0.3,1,1,16.6852,14.7772,9.66802,0,1.23832,1.90793,1.88554,0.0170803,1831,975,375295,375241,15,930,2092686,800,2256832
uniprot_r539166_c223,539166,200,0.3,1,1,16.6537,14.7202,9.60536,0,1.23607,1.93352,1.9172,0.0121169,1394,993,375310,375241,15,965,1220360,800,2256744
uniprot_r539166_c223,539166,200,0.3,1,1,16.6381,14.7252,9.62279,0,1.23628,1.91298,1.85258,0.0531242,1844,1017,375298,375241,15,988,6988904,800,2256828
uniprot_r539166_c223,539166,200,0.3,1,1,16.6629,14.7468,9.64725,0,1.2306,1.91607,1.89282,0.0164571,2417,959,375303,375241,15,927,1961726,800,2256688
uniprot_r539166_c223,539166,200,0.3,1,1,16.6272,14.7256,9.62887,0,1.23155,1.90167,1.88088,0.0144502,1871,1026,375306,375241,15,991,1529420,800,2256856
uniprot_r539166_c223,539166,220,0.3,1,1,17.7803,15.4282,10.2864,0,1.26725,2.35209,2.28006,0.0644714,1925,1041,419916,419863,15,1020,9925284,826,2383892
uniprot_r539166_c223,539166,220,0.3,1,1,17.5257,15.3493,10.204,0,1.26462,2.17637,2.13633,0.0329979,1168,1021,419944,419863,15,984,3627025,826,2383816
uniprot_r539166_c223,539166,220,0.3,1,1,17.5442,15.3231,10.1896,0,1.2691,2.22118,2.15197,0.0609903,1149,1055,419957,419863,15,1022,6993310,826,2383824
uniprot_r539166_c223,539166,220,0.3,1,1,17.5761,15.355,10.2135,0,1.26483,2.22116,2.18464,0.0304006,1292,1013,419915,419863,15,972,3514161,826,2383748
uniprot_r539166_c223,539166,220,0.3,1,1,17.6594,15.326,10.196,0,1.25959,2.33335,2.29419,0.0326033,1706,1036,419922,419863,15,1019,4912446,826,2383664
uniprot_r539166_c223,539166,220,0.3,1,1,17.57,15.3299,10.1909,0,1.26693,2.24005,2.22141,0.0132212,1718,1028,419923,419863,15,1003,1492494,826,2383804
uniprot_r539166_c223,539166,220,0.3,1,1,17.6049,15.3729,10.2364,0,1.26378,2.23199,2.21269,0.01388,1847,1041,419943,419863,15,1004,1530672,826,2383508
uniprot_r539166_c223,539166,220,0.3,1,1,17.7617,15.3597,10.2226,0,1.26983,2.40193,2.30472,0.085904,2321,1093,420001,419863,15,1057,9249128,826,2383728
uniprot_r539166_c223,539166,220,0.3,1,1,17.561,15.2214,10.1317,0,1.23785,2.33964,2.30214,0.0320068,1835,987,419912,419863,15,961,5114581,826,2383888
uniprot_r539166_c223,539166,220,0.3,1,1,17.648,15.3067,10.1591,0,1.26916,2.34132,2.32545,0.0105821,1738,990,419916,419863,15,958,1455557,826,2383800
uniprot_r539166_c223,539166,220,0.3,1,1,17.6492,15.3491,10.218,0,1.25993,2.30017,2.2562,0.0374551,1725,1075,419930,419863,15,1038,5607466,826,2383824
uniprot_r539166_c223,539166,220,0.3,1,1,17.675,15.3797,10.2334,0,1.2675,2.29525,2.26451,0.0230986,2727,1025,419923,419863,15,998,2836167,826,2383512
uniprot_r539166_c223,539166,220,0.3,1,1,17.7017,15.3772,10.2415,0,1.26315,2.32455,2.24163,0.0737887,1921,1043,419944,419863,15,1015,8926960,826,2383748
uniprot_r539166_c223,539166,220,0.3,1,1,17.6301,15.3599,10.2151,0,1.2653,2.27024,2.23406,0.0302268,1478,1012,419921,419863,15,983,4702406,826,2383476
uniprot_r539166_c223,539166,220,0.3,1,1,17.5339,15.1333,10.0533,0,1.24281,2.40054,2.3537,0.0324804,749,1102,419932,419863,15,1021,3619250,826,2383468
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,8.03953,7.16039,5.31061,0,0.662892,0.879143,0.035534,0.760397,1,4,68273,68248,2,3,15109143,2,1309004
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,8.00534,7.12744,5.27361,0,0.663201,0.8779,0.0353331,0.759412,1,4,68273,68248,2,3,15109143,2,1309148
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.86067,6.99486,5.17189,0,0.653466,0.865803,0.0354466,0.74769,1,4,68273,68248,2,3,15109143,2,1309344
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.96849,7.09052,5.23998,0,0.666217,0.877974,0.0354905,0.759307,1,4,68273,68248,2,3,15109143,2,1309368
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.9708,7.07879,5.23455,0,0.660006,0.892005,0.0353158,0.773834,1,4,68273,68248,2,3,15109143,2,1309272
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.95375,7.07426,5.23175,0,0.662322,0.879488,0.0359264,0.760463,1,4,68273,68248,2,3,15109143,2,1309276
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.98066,7.10071,5.25299,0,0.660844,0.879949,0.0361322,0.76069,1,4,68273,68248,2,3,15109143,2,1309232
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.96652,7.08155,5.23872,0,0.657977,0.884971,0.0353261,0.765967,3,5,68270,68248,2,4,15196595,2,1308904
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.8865,7.02055,5.19778,0,0.651732,0.865949,0.0355314,0.747609,1,4,68273,68248,2,3,15109143,2,1309044
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.87617,7.01185,5.19871,0,0.650793,0.86432,0.0355022,0.743847,1,4,68273,68248,2,3,15109143,2,1309008
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.86146,6.99708,5.18466,0,0.649449,0.864385,0.0352984,0.745999,1,4,68273,68248,2,3,15109143,2,1309280
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.8415,6.9802,5.16172,0,0.650421,0.861307,0.0350748,0.743645,1,4,68273,68248,2,3,15109143,2,1309276
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.87967,7.01096,5.18588,0,0.653366,0.868711,0.035769,0.749766,1,4,68273,68248,2,3,15109143,2,1309228
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.88548,7.02269,5.19168,0,0.657162,0.862792,0.0352914,0.744633,1,4,68273,68248,2,3,15109143,2,1309368
ncvoter_allc_r7503554_c94,7503554,10,0.3,1,1,7.89729,7.02047,5.19437,0,0.653341,0.876821,0.0355764,0.758683,1,4,68273,68248,2,3,15109143,2,1308980
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,36.8619,28.2812,19.1145,0,2.4876,8.58068,0.0873671,7.92321,135,98,113220,112924,12,89,153065332,33,3707380
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,30.6488,28.0869,18.9619,0,2.48125,2.56192,0.0823472,2.4115,52,78,113104,112924,12,67,47695164,33,3707620
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,34.126,27.9722,18.8438,0,2.4747,6.15378,0.0888268,5.70028,96,104,113344,112924,12,90,129842666,33,3707344
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,30.564,28.0192,18.8552,0,2.48256,2.54475,0.0818156,2.40025,42,75,113039,112924,12,67,47281964,33,3707668
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,30.6911,28.173,18.9938,0,2.48561,2.51818,0.0835671,2.3696,42,79,113126,112924,12,74,46718383,33,3707604
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,34.9788,28.1032,18.9366,0,2.48232,6.87561,0.0897455,6.39296,111,103,113311,112924,12,87,108774412,33,3707384
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,30.5296,28.0554,18.9599,0,2.46968,2.47418,0.0819681,2.3275,40,72,113068,112924,12,67,46351191,33,3707600
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,30.4728,27.9836,18.8334,0,2.49433,2.48917,0.0832149,2.34396,53,85,113138,112924,12,77,46723011,33,3707548
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,30.5791,28.0325,18.8834,0,2.49246,2.54666,0.0825505,2.3979,55,86,113123,112924,12,77,47091431,33,3707568
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,38.1485,27.9699,18.8244,0,2.4794,10.1786,0.085937,9.32783,184,102,113178,112924,12,95,190687136,33,3707440
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,30.1652,28.0338,18.8887,0,2.48549,2.13147,0.0820214,1.98531,49,71,113029,112924,12,69,41697464,33,3707612
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,34.2162,28.0384,18.8737,0,2.48669,6.17774,0.0866484,5.90952,71,89,113186,112924,12,79,102919588,33,3707640
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,34.6426,28.0148,18.8639,0,2.48752,6.62784,0.0875885,6.34201,61,92,113248,112924,12,83,108763881,33,3707384
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,32.9628,28.0163,18.8812,0,2.48968,4.94655,0.0881581,4.70306,87,93,113261,112924,12,80,85302638,33,3707692
ncvoter_allc_r7503554_c94,7503554,20,0.3,1,1,36.6625,27.9974,18.8504,0,2.47677,8.66511,0.0929714,8.09484,89,94,113144,112924,12,83,134936943,33,3707644
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,55.8887,42.5753,27.6708,0,4.22555,13.3134,0.190612,12.6538,178,262,173794,173455,27,234,160704936,127,5517724
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,47.0143,42.3135,27.4332,0,4.22163,4.70081,0.183823,4.44665,115,216,173586,173455,27,200,72992466,127,5517868
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,46.9603,42.2889,27.4163,0,4.21653,4.67142,0.186135,4.41518,134,235,173720,173455,27,215,72517841,127,5517872
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,51.2021,42.2384,27.3846,0,4.21187,8.96366,0.187081,8.44858,172,241,173742,173455,27,221,110297305,127,5517764
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,53.4051,42.2968,27.4279,0,4.21602,11.1083,0.185547,10.6349,167,247,173711,173455,27,232,137310953,127,5517628
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,54.2549,42.251,27.3957,0,4.21283,12.0039,0.186376,11.2876,277,267,173758,173455,27,224,153819783,127,5517828
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,61.8192,42.3041,27.3976,0,4.22631,19.515,0.186843,18.642,363,274,173733,173455,27,237,252863631,127,5517848
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,48.89,42.2693,27.3839,0,4.21998,6.62073,0.186765,6.13708,154,258,173780,173455,27,231,111205902,127,5517764
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,46.9934,42.2926,27.4264,0,4.2104,4.70086,0.185199,4.44587,125,224,173700,173455,27,207,72597048,127,5517772
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,51.0916,42.2582,27.3903,0,4.21781,8.83345,0.184138,8.32588,152,240,173673,173455,27,216,108182317,127,5517920
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,58.5,42.2375,27.3866,0,4.20542,16.2625,0.185483,15.2017,439,279,173659,173455,27,256,254498968,127,5517700
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,50.1988,42.3107,27.4456,0,4.22385,7.88811,0.185798,7.37275,147,236,173725,173455,27,222,100806443,127,5517828
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,64.4122,42.3081,27.4671,0,4.20168,22.1041,0.188302,20.6355,523,298,173820,173455,27,265,310469174,127,5517836
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,57.3245,42.5067,27.6455,0,4.22304,14.8177,0.191501,13.928,341,283,173867,173455,27,260,213491143,127,5517920
ncvoter_allc_r7503554_c94,7503554,30,0.3,1,1,57.2648,42.217,27.3667,0,4.21317,15.0478,0.188107,14.3864,260,261,173792,173455,27,240,190825046,127,5517828
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,75.5411,51.8687,33.5961,0,5.15797,23.6724,0.315159,22.161,1194,810,248167,247803,42,738,363868312,403,6898144
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,64.8915,51.5605,33.2918,0,5.16664,13.331,0.316247,12.4846,592,726,248136,247803,42,661,160812620,403,6898260
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,64.2482,51.4907,33.2458,0,5.15635,12.7574,0.313919,11.9286,845,744,248113,247803,42,690,209157773,403,6898120
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,68.6569,51.5582,33.2921,0,5.15767,17.0987,0.312428,16.0834,774,769,248117,247803,42,685,211938041,403,6898176
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,67.4195,51.5774,33.2881,0,5.16047,15.8421,0.315677,15.1059,605,728,248104,247803,42,671,202481614,403,6897896
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,63.845,51.4215,33.1911,0,5.15394,12.4235,0.316142,11.7825,558,689,248067,247803,42,641,164465568,403,6898260
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,56.7713,51.5322,33.2668,0,5.1562,5.23913,0.318198,4.85249,551,729,248062,247803,42,661,82694369,403,6898176
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,70.9809,51.5604,33.2669,0,5.16659,19.4205,0.308833,18.5035,631,714,248082,247803,42,657,225558317,403,6898192
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,58.8655,51.4889,33.2131,0,5.15705,7.37656,0.311734,6.82752,514,675,248059,247803,42,644,127569644,403,6897880
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,67.2535,51.5029,33.2362,0,5.16263,15.7506,0.315613,14.4488,811,725,248184,247803,42,656,241400165,403,6897892
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,68.1179,51.5041,33.3461,0,5.12468,16.6137,0.317042,15.6878,650,740,248174,247803,42,658,216043631,403,6898036
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,62.5298,51.5852,33.3029,0,5.17073,10.9446,0.312819,10.1919,537,702,248118,247803,42,644,141313170,403,6897896
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,59.6668,51.5661,33.2784,0,5.17505,8.10078,0.315023,7.38763,460,681,248035,247803,42,632,132500049,403,6898048
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,57.3588,51.592,33.3146,0,5.15352,5.76682,0.312213,5.3759,454,685,248046,247803,42,645,90743834,403,6897964
ncvoter_allc_r7503554_c94,7503554,40,0.3,1,1,66.2652,51.5872,33.315,0,5.15765,14.6781,0.314206,13.779,859,743,248148,247803,42,672,220027857,403,6898164
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,83.5894,54.7666,36.148,0,5.47941,28.8228,0.524607,27.11,8181,8593,329393,328595,206,8112,367693727,5475,7759100
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,94.395,54.4564,35.8602,0,5.46543,39.9386,0.523861,37.8169,9853,8723,329504,328595,206,8200,497502609,5475,7758900
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,79.9603,54.3691,35.7843,0,5.45264,25.5912,0.522024,23.8301,12873,9029,329212,328595,206,8205,371942218,5475,7759100
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,85.1632,54.4178,35.7971,0,5.47098,30.7454,0.522338,28.918,6955,8286,329361,328595,206,7912,383511708,5475,7758988
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,95.3362,54.4397,35.802,0,5.46931,40.8965,0.526351,38.7896,11843,8815,329387,328595,206,8304,635262743,5475,7759036
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,80.9022,55.1127,36.519,0,5.47026,25.7895,0.523062,24.2956,9538,8759,329284,328595,206,8277,411859766,5475,7759116
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,76.7194,54.4019,35.8229,0,5.47426,22.3175,0.520926,20.4378,8366,8457,329267,328595,206,8011,299947235,5475,7759144
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,94.3946,54.3773,35.8016,0,5.45381,40.0172,0.514269,37.3261,15133,9088,329328,328595,206,8423,582846480,5475,7759176
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,95.8743,54.4419,35.8559,0,5.45937,41.4324,0.518504,38.5783,16155,9005,329233,328595,206,8309,639384319,5475,7759100
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,79.1066,54.8326,36.0994,0,5.52388,24.2741,0.527859,22.6889,12063,8900,329419,328595,206,8184,397500960,5475,7759192
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,83.5561,54.6326,36.018,0,5.461,28.9235,0.522632,27.2177,7057,8372,329362,328595,206,7911,352662669,5475,7759120
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,105.966,54.4406,35.8675,0,5.47226,51.5251,0.51275,48.6718,15797,9178,329290,328595,206,8505,695296385,5475,7759072
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,103.017,54.5006,35.8969,0,5.46921,48.5167,0.523078,45.4481,13555,8927,329365,328595,206,8364,652530457,5475,7759140
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,96.378,54.4136,35.8398,0,5.46025,41.9643,0.513967,39.8203,13103,8963,329134,328595,206,8388,599149471,5475,7759048
ncvoter_allc_r7503554_c94,7503554,50,0.3,1,1,91.6719,54.4204,35.8558,0,5.45521,37.2516,0.5214,34.6591,13507,8976,329305,328595,206,8425,534060815,5475,7758896
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,116.361,60.0272,40.9294,0,5.82982,56.3335,0.73074,53.7383,42742,46984,381903,380598,525,45299,712592143,32694,8679716
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,125.631,59.678,40.6291,0,5.80678,65.9533,0.731296,63.1594,34411,46420,382021,380598,525,44991,835963316,32694,8679604
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,96.9744,60.1371,40.8284,0,5.88585,36.8373,0.730178,34.8358,52041,47699,381788,380598,525,45744,474086163,32694,8679652
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,125.009,59.7449,40.6122,0,5.82962,65.2639,0.726786,62.2834,50525,47519,382014,380598,525,45599,824249896,32694,8679656
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,114.186,59.6237,40.5181,0,5.82279,54.5627,0.731821,51.9911,35168,46129,382200,380598,525,44624,772696865,32694,8679632
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,110.625,59.6795,40.5789,0,5.8258,50.9454,0.728729,48.4614,29809,45800,381987,380598,525,44685,738121795,32694,8679608
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,112.325,59.6701,40.555,0,5.82819,52.6549,0.726795,49.5061,44152,47019,381980,380598,525,45157,671856277,32694,8679644
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,87.4008,60.1095,41.0006,0,5.81545,27.2913,0.722972,26.0793,36695,46150,381840,380598,525,44853,408079259,32694,8679728
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,88.7522,59.71,40.6184,0,5.83039,29.0422,0.73432,27.3248,28366,45429,381817,380598,525,44291,362370783,32694,8679344
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,105.034,59.7009,40.5844,0,5.81803,45.3333,0.727721,43.0684,33680,46105,381964,380598,525,44830,596867200,32694,8679632
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,126.195,60.013,40.9105,0,5.82725,66.1821,0.732717,63.2334,40232,47224,382125,380598,525,45706,840360662,32694,8679620
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,127.311,60.0175,40.9659,0,5.79227,67.2934,0.722203,63.998,45870,47280,381846,380598,525,45489,830025930,32694,8679696
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,93.1199,59.8934,40.7275,0,5.82938,33.2265,0.728317,31.4989,34726,46355,381894,380598,525,44685,508309286,32694,8679304
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,96.8886,59.6445,40.5519,0,5.82857,37.2441,0.723576,34.9767,29384,45549,381988,380598,525,44329,501194998,32694,8679640
ncvoter_allc_r7503554_c94,7503554,60,0.3,1,1,89.2833,59.9344,40.8903,0,5.79998,29.3488,0.728629,27.795,36532,46324,381919,380598,525,44825,424036330,32694,8679504
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,124.857,62.67,43.357,0,6.06153,62.1868,0.962992,58.4187,228096,340794,431997,430218,761,332937,1008635026,247609,9587524
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,107.085,62.7957,43.3282,0,6.09709,44.2888,0.97284,41.8168,206744,340906,431766,430218,761,332776,568019773,247609,9587296
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,127.708,62.4215,43.0197,0,6.0967,65.2869,0.950506,62.0203,205481,340610,431641,430218,761,332150,854969961,247609,9587460
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,138.552,62.396,43.0592,0,6.05794,76.1564,0.954521,72.5815,259287,343435,431690,430218,761,336574,1170926610,247609,9587288
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,133.454,62.4462,43.1305,0,6.04407,71.0074,0.965753,67.3151,208210,339822,431982,430218,761,331166,964299883,247609,9587456
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,143.2,62.3852,42.9515,0,6.09231,80.8144,0.959891,76.8766,224388,344407,431846,430218,761,334297,1050065690,247609,9587528
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,129.336,62.4539,43.0251,0,6.08856,66.8817,0.956758,63.358,211784,339350,431758,430218,761,332243,940806566,247609,9587532
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,153.345,62.5578,43.0969,0,6.09642,90.7869,0.957922,86.3285,226624,339102,431765,430218,761,332487,1282663508,247609,9587620
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,123.41,62.5437,43.1562,0,6.09333,60.8664,0.960273,57.5403,205657,340290,431900,430218,761,331836,988914736,247609,9587292
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,159.294,62.5089,43.073,0,6.09232,96.7848,0.955661,92.054,252577,344890,431757,430218,761,336236,1449072004,247609,9587552
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,116.531,62.5668,43.1153,0,6.10267,53.9642,0.952574,51.3062,209826,340144,431623,430218,761,331315,762641382,247609,9587524
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,119.61,62.4192,43.0187,0,6.09101,57.1905,0.947597,54.3619,212458,341173,431548,430218,761,332679,744327668,247609,9587360
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,130.388,62.4717,43.0255,0,6.10915,67.9166,0.959898,64.7735,209839,340783,431641,430218,761,332304,896611725,247609,9587552
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,147.518,62.3905,43.0379,0,6.06344,85.127,0.960436,80.9804,222018,340856,431824,430218,761,333667,1134575657,247609,9587460
ncvoter_allc_r7503554_c94,7503554,70,0.3,1,1,183.844,62.9607,43.3952,0,6.15028,120.884,0.980839,115.098,313155,355767,431899,430218,761,345814,1967879321,247609,9587404
