dataset,rows,cols,sample_exponent,copy_PLIs,tiebreaker_heuristic,t_total,t_total_prep,t_read_table,t_create_subtable,t_construct_clusters,t_total_enum_algo,t_sample_diff_sets,t_intersect_clusters,tree_complexity,tree_nodes,diff_sets,diff_sets_initial,diff_sets_final,intersections,intersection_cluster_size,ucc_count,memory
tpch_denormalized_r6001216_c52,500000,52,0.3,0,1,72.1696,4.83199,3.51021,0,0.444634,67.3376,0.170374,59.4241,420490,209747,46715,30037,10572,196494,1267887148,137478,564460
tpch_denormalized_r6001216_c52,500000,52,0.3,0,1,63.4164,4.78265,3.47914,0,0.436495,58.6337,0.162279,51.881,373577,209535,46228,30037,10572,196933,1131193158,137478,564556
tpch_denormalized_r6001216_c52,500000,52,0.3,0,1,73.9598,4.75065,3.45517,0,0.433703,69.2092,0.166639,61.8402,398810,208855,46317,30037,10572,195849,1322841419,137478,564532
tpch_denormalized_r6001216_c52,500000,52,0.3,0,1,81.7343,4.74266,3.44264,0,0.435661,76.9916,0.168972,69.097,428193,209570,46332,30037,10572,195987,1469831769,137478,564612
tpch_denormalized_r6001216_c52,500000,52,0.3,0,1,71.7016,4.85528,3.53669,0,0.44349,66.8464,0.164449,59.718,387064,208616,46255,30037,10572,195790,1263756001,137478,564556
tpch_denormalized_r6001216_c52,500000,52,0.3,0,1,65.3944,4.78051,3.47831,0,0.435707,60.6139,0.163252,53.4915,361385,208337,46585,30037,10572,196229,1151428453,137478,564308
tpch_denormalized_r6001216_c52,500000,52,0.3,0,1,68.1183,4.87087,3.54574,0,0.444667,63.2474,0.167949,55.7516,399808,211234,46774,30037,10572,198476,1186599700,137478,564672
tpch_denormalized_r6001216_c52,500000,52,0.3,0,1,73.1922,4.84471,3.52289,0,0.443187,68.3475,0.169462,60.6957,381344,208934,46607,30037,10572,196279,1294820208,137478,564536
tpch_denormalized_r6001216_c52,500000,52,0.3,0,1,64.9387,4.83099,3.51317,0,0.444083,60.1078,0.16015,53.3998,395251,210561,46538,30037,10572,197170,1129620322,137478,564600
tpch_denormalized_r6001216_c52,500000,52,0.3,0,1,83.529,4.83997,3.51765,0,0.444242,78.689,0.185684,70.2585,431902,210943,46413,30037,10572,196906,1487837175,137478,564512
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,34.9956,5.20532,3.47462,0,0.480542,29.7903,0.090466,27.6997,461447,210809,46295,30037,10572,196212,1448925346,137478,677512
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,36.44,5.28269,3.52712,0,0.488732,31.1573,0.0919204,28.9441,476403,210664,46120,30037,10572,196086,1451045968,137478,677928
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,32.9989,5.28176,3.5312,0,0.4874,27.7171,0.0921761,25.6067,391817,209809,46546,30037,10572,196183,1301388694,137478,677940
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,33.5486,5.30513,3.54658,0,0.49037,28.2435,0.0894423,26.1522,419420,209849,46269,30037,10572,196208,1342083089,137478,677852
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,36.1341,5.26997,3.51114,0,0.490037,30.8641,0.0910906,28.6048,452467,210479,46268,30037,10572,196103,1431160143,137478,677856
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,31.9118,5.26589,3.51257,0,0.489208,26.6459,0.0926221,24.5453,394517,209819,46653,30037,10572,196521,1245810812,137478,677576
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,37.4406,5.2849,3.52772,0,0.490507,32.1557,0.0894145,29.9852,471260,210951,46173,30037,10572,196048,1529954961,137478,677824
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,34.3823,5.20775,3.46832,0,0.485361,29.1745,0.0903725,27.0586,448954,210357,46324,30037,10572,196218,1369412122,137478,677868
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,32.6735,5.26734,3.51003,0,0.489091,27.4062,0.0893005,25.4104,389665,209618,46307,30037,10572,196112,1285148831,137478,677856
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,35.5145,5.27802,3.52356,0,0.489157,30.2365,0.0905442,28.0669,428839,210718,46149,30037,10572,196387,1460873024,137478,677824
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,33.9735,5.28484,3.52659,0,0.490198,28.6887,0.0881684,26.5984,391972,210196,46365,30037,10572,196469,1286919635,137478,677800
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,33.3998,5.28713,3.52887,0,0.490297,28.1127,0.0884983,25.9867,416296,210608,46234,30037,10572,196682,1301055603,137478,677824
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,37.1214,5.26865,3.51281,0,0.492422,31.8528,0.0928165,29.547,466702,210999,46333,30037,10572,196758,1470957625,137478,677848
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,36.3798,5.29713,3.53969,0,0.488858,31.0826,0.0896894,28.8745,428100,210218,46252,30037,10572,196231,1432309897,137478,677872
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,35.7406,5.27062,3.51333,0,0.488849,30.47,0.0905617,28.1917,454777,210913,46170,30037,10572,196530,1405711713,137478,677836
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,35.072,5.27758,3.51952,0,0.488185,29.7944,0.0910098,27.6976,457512,210469,46196,30037,10572,196334,1375897416,137478,677844
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,33.8989,5.27844,3.51737,0,0.492443,28.6205,0.0916217,26.5179,437554,210084,46467,30037,10572,196098,1339827868,137478,677856
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,36.2143,5.28593,3.52319,0,0.48955,30.9284,0.090756,28.7702,462266,210596,46250,30037,10572,196008,1448272724,137478,677784
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,33.8362,5.27294,3.51162,0,0.491377,28.5632,0.0900174,26.5162,438943,210318,46342,30037,10572,196092,1345592815,137478,677780
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,36.6955,5.28727,3.52691,0,0.489959,31.4082,0.0907404,29.1613,480842,211244,46301,30037,10572,196406,1467683679,137478,677516
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,39.4184,5.27255,3.51943,0,0.488935,34.1458,0.090149,31.7031,492571,211285,46137,30037,10572,196061,1587338549,137478,677936
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,35.1832,5.26115,3.50333,0,0.490497,29.9221,0.0911235,27.8187,454859,210412,46275,30037,10572,195990,1406319684,137478,677852
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,36.4165,5.28174,3.52274,0,0.492398,31.1348,0.0925963,28.9982,413918,210249,46272,30037,10572,196347,1467011315,137478,677796
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,37.6648,5.27932,3.52697,0,0.488009,32.3855,0.0911788,30.1148,484375,211366,46409,30037,10572,196446,1481894153,137478,677892
tpch_denormalized_r6001216_c52,500000,52,0.3,1,0,35.838,5.26553,3.50522,0,0.489649,30.5724,0.09245,28.284,447974,210464,46473,30037,10572,196088,1372461005,137478,677572
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,33.9249,5.27972,3.52132,0,0.491174,28.6452,0.0875574,26.6447,448323,210648,46055,30037,10572,196397,1347843006,137478,677548
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,28.9336,5.2084,3.47332,0,0.481661,23.7252,0.0892847,21.8056,368084,208571,46497,30037,10572,196190,1149600914,137478,677876
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,32.2146,5.22461,3.48597,0,0.483815,26.99,0.0892796,25.0161,395007,208990,46469,30037,10572,196086,1306535280,137478,677688
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,33.4626,5.20519,3.47201,0,0.480784,28.2574,0.0901374,26.1667,397372,209384,46352,30037,10572,196109,1329923828,137478,677920
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,35.6649,5.28556,3.52494,0,0.48854,30.3794,0.0904986,28.2687,444299,209573,46365,30037,10572,195904,1420044366,137478,677812
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,32.8167,5.28214,3.52167,0,0.491691,27.5345,0.0902793,25.4627,395596,208835,46380,30037,10572,195936,1319531720,137478,677848
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,33.1462,5.29362,3.534,0,0.4897,27.8525,0.0900354,25.9382,434146,209396,46304,30037,10572,195913,1357329361,137478,677752
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,32.7732,5.26627,3.50719,0,0.491577,27.5069,0.0894515,25.4859,388950,209124,46352,30037,10572,196183,1281460168,137478,677792
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,32.4075,5.27427,3.51791,0,0.488944,27.1332,0.0894798,25.1243,385879,209212,46593,30037,10572,196368,1267896721,137478,677452
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,34.7032,5.21482,3.48225,0,0.480721,29.4884,0.0897389,27.4198,402721,209168,46287,30037,10572,195821,1385632223,137478,677836
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,34.1239,5.26366,3.51085,0,0.489873,28.8603,0.0896462,26.818,404788,210016,46514,30037,10572,196658,1367608018,137478,677772
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,29.8398,5.28093,3.51985,0,0.49067,24.5588,0.0906311,22.6171,367729,208571,46753,30037,10572,196093,1168038003,137478,677836
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,33.2425,5.27098,3.50994,0,0.493235,27.9715,0.0903142,25.9904,396808,208867,46087,30037,10572,195899,1338838803,137478,677572
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,33.8234,5.27861,3.5201,0,0.489846,28.5448,0.0910322,26.4876,428610,209776,46448,30037,10572,196368,1362630090,137478,677752
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,34.7394,5.21311,3.47526,0,0.481134,29.5263,0.0891259,27.4352,434819,209611,46227,30037,10572,195948,1422957900,137478,677840
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,33.9644,5.21725,3.47852,0,0.481358,28.7471,0.0902239,26.6288,453813,211410,46497,30037,10572,197052,1347793222,137478,677752
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,34.4413,5.21262,3.48328,0,0.481256,29.2287,0.0881099,27.216,433825,209399,46143,30037,10572,195800,1410033670,137478,677908
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,35.1144,5.19237,3.45758,0,0.481705,29.922,0.0880386,27.817,445309,210119,46279,30037,10572,196361,1414344760,137478,677824
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,30.8373,5.1845,3.46186,0,0.47815,25.6528,0.0899521,23.622,412004,209100,46690,30037,10572,195859,1248490483,137478,677488
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,35.0847,5.20825,3.47388,0,0.482345,29.8764,0.0883816,27.7726,427860,210312,46198,30037,10572,196542,1424408261,137478,677688
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,34.9688,5.20727,3.47345,0,0.480847,29.7615,0.0904333,27.5481,436099,209760,46165,30037,10572,195990,1410170560,137478,677812
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,32.7075,5.18938,3.45938,0,0.479227,27.5182,0.0891485,25.5145,390138,208357,46365,30037,10572,195745,1266643219,137478,677912
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,36.6064,5.21318,3.47335,0,0.483635,31.3933,0.091083,29.121,443211,209752,46353,30037,10572,196062,1452568612,137478,677748
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,31.4735,5.23027,3.49374,0,0.483248,26.2433,0.0888228,24.216,386848,208597,46418,30037,10572,195959,1218501623,137478,677696
tpch_denormalized_r6001216_c52,500000,52,0.3,1,1,29.927,5.20671,3.47652,0,0.480411,24.7203,0.0893776,22.7989,369695,208281,46480,30037,10572,195999,1163807481,137478,677844
lineitem_r6001215_c16,6001215,16,0.3,0,0,91.985,16.3828,14.0942,0,1.32091,75.6023,0.174046,70.2721,1633,1176,49792,48446,271,1130,659299406,390,2234620
lineitem_r6001215_c16,6001215,16,0.3,0,0,100.582,15.8625,13.5913,0,1.31669,84.7192,0.176055,79.0077,1574,1221,49943,48446,271,1166,713607159,390,2234304
lineitem_r6001215_c16,6001215,16,0.3,0,0,109.998,15.8203,13.5658,0,1.30072,94.1775,0.19286,86.7038,1928,1230,49919,48446,271,1164,824628065,390,2234576
lineitem_r6001215_c16,6001215,16,0.3,0,0,135.189,15.9113,13.6208,0,1.32036,119.278,0.190392,111.421,1884,1248,50018,48446,271,1195,1015740655,390,2234628
lineitem_r6001215_c16,6001215,16,0.3,0,0,129.205,15.7798,13.5349,0,1.29327,113.425,0.187494,105.462,1830,1208,49948,48446,271,1156,947327567,390,2234372
lineitem_r6001215_c16,6001215,16,0.3,0,0,139.53,15.9422,13.6637,0,1.31482,123.588,0.198028,115.184,1844,1257,50201,48446,271,1186,1053417858,390,2234468
lineitem_r6001215_c16,6001215,16,0.3,0,0,114.947,15.8208,13.5633,0,1.30346,99.1261,0.196881,92.7072,1262,1149,49921,48446,271,1113,807353816,390,2234604
lineitem_r6001215_c16,6001215,16,0.3,0,0,113.377,15.8162,13.5578,0,1.30292,97.5613,0.193354,91.0329,1861,1197,49912,48446,271,1151,862500900,390,2234540
lineitem_r6001215_c16,6001215,16,0.3,0,0,106.946,15.777,13.5203,0,1.30419,91.1689,0.200616,84.5332,1570,1195,50087,48446,271,1146,790063198,390,2234536
lineitem_r6001215_c16,6001215,16,0.3,0,0,95.7744,15.7611,13.5065,0,1.30284,80.0133,0.185754,73.7958,1930,1233,49792,48446,271,1177,719651848,390,2234492
lineitem_r6001215_c16,6001215,16,0.3,0,0,111.507,15.7816,13.526,0,1.30206,95.7257,0.192705,89.3418,1650,1199,49969,48446,271,1144,832374642,390,2234372
lineitem_r6001215_c16,6001215,16,0.3,0,0,110.632,15.8345,13.5814,0,1.30018,94.7975,0.199209,88.7582,1531,1213,49970,48446,271,1163,817878131,390,2234544
lineitem_r6001215_c16,6001215,16,0.3,0,0,148.443,15.9213,13.6514,0,1.30954,132.521,0.208326,122.91,1764,1219,50151,48446,271,1158,1053895521,390,2234608
lineitem_r6001215_c16,6001215,16,0.3,0,0,94.3122,15.9415,13.6883,0,1.30096,78.3707,0.17814,71.5833,1755,1201,49998,48446,271,1142,697839543,390,2234336
lineitem_r6001215_c16,6001215,16,0.3,0,0,107.634,15.8131,13.5589,0,1.29887,91.8208,0.181047,85.4832,1349,1167,49961,48446,271,1123,787415397,390,2234552
lineitem_r6001215_c16,6001215,16,0.3,0,0,115.392,15.7621,13.5058,0,1.30291,99.6302,0.195378,92.7419,1521,1188,49973,48446,271,1141,843511370,390,2234484
lineitem_r6001215_c16,6001215,16,0.3,0,0,90.8628,15.763,13.5018,0,1.30297,75.0997,0.171176,69.9289,1233,1187,49876,48446,271,1143,622997926,390,2234700
lineitem_r6001215_c16,6001215,16,0.3,0,0,114.72,15.7662,13.5113,0,1.30108,98.9537,0.177362,92.7885,1824,1230,49866,48446,271,1171,820329222,390,2234608
lineitem_r6001215_c16,6001215,16,0.3,0,0,135.574,15.7797,13.5255,0,1.30039,119.794,0.186601,112.841,1533,1275,50074,48446,271,1217,987380908,390,2234612
lineitem_r6001215_c16,6001215,16,0.3,0,0,140.459,15.8312,13.5713,0,1.30192,124.628,0.197146,116.241,1742,1250,50034,48446,271,1183,1075141595,390,2234580
lineitem_r6001215_c16,6001215,16,0.3,0,0,127.416,15.7662,13.5139,0,1.29971,111.65,0.199046,104.593,1821,1213,49969,48446,271,1158,952777424,390,2234600
lineitem_r6001215_c16,6001215,16,0.3,0,0,128.713,15.8976,13.618,0,1.31599,112.815,0.207493,105.278,1515,1227,50237,48446,271,1182,941492028,390,2234556
lineitem_r6001215_c16,6001215,16,0.3,0,0,109.395,15.922,13.6459,0,1.3126,93.4727,0.189661,87.5672,1473,1180,49954,48446,271,1136,762050496,390,2234332
lineitem_r6001215_c16,6001215,16,0.3,0,0,141.099,15.9876,13.6775,0,1.33393,125.111,0.194973,116.94,1996,1221,50069,48446,271,1160,1055130616,390,2234592
lineitem_r6001215_c16,6001215,16,0.3,0,0,100.56,15.8007,13.5447,0,1.30248,84.7591,0.173287,78.3372,1577,1200,49894,48446,271,1141,708311434,390,2234696
lineitem_r6001215_c16,6001215,16,0.3,0,1,87.2674,15.7863,13.5252,0,1.30547,71.4812,0.183613,65.667,1347,1175,49862,48446,271,1122,579586247,390,2233892
lineitem_r6001215_c16,6001215,16,0.3,0,1,114.586,15.7866,13.5329,0,1.29935,98.7996,0.187653,92.8297,1644,1187,49873,48446,271,1149,833262643,390,2234184
lineitem_r6001215_c16,6001215,16,0.3,0,1,66.5634,15.7706,13.5126,0,1.30094,50.7928,0.170662,46.639,1207,1144,49719,48446,271,1093,432537932,390,2234236
lineitem_r6001215_c16,6001215,16,0.3,0,1,113.86,15.8064,13.5502,0,1.30095,98.0531,0.179835,91.6167,1308,1197,50115,48446,271,1143,793285678,390,2233944
lineitem_r6001215_c16,6001215,16,0.3,0,1,94.1905,15.7619,13.5094,0,1.299,78.4286,0.179639,73.7595,1324,1220,49924,48446,271,1179,670702369,390,2234324
lineitem_r6001215_c16,6001215,16,0.3,0,1,121.576,15.7494,13.4944,0,1.30315,105.827,0.18013,99.1733,1562,1230,50080,48446,271,1189,884739347,390,2234160
lineitem_r6001215_c16,6001215,16,0.3,0,1,118.91,15.7635,13.5056,0,1.30574,103.146,0.191388,95.7992,1868,1218,49936,48446,271,1170,873887260,390,2234004
lineitem_r6001215_c16,6001215,16,0.3,0,1,95.6556,15.8154,13.5525,0,1.30666,79.8402,0.193923,73.6494,1483,1190,49923,48446,271,1144,642917179,390,2234196
lineitem_r6001215_c16,6001215,16,0.3,0,1,117.857,15.7816,13.5316,0,1.29795,102.075,0.184524,95.1189,1560,1186,49872,48446,271,1142,823287048,390,2234256
lineitem_r6001215_c16,6001215,16,0.3,0,1,110.35,15.7613,13.502,0,1.30478,94.589,0.184035,88.6841,1482,1178,49837,48446,271,1138,786616628,390,2234108
lineitem_r6001215_c16,6001215,16,0.3,0,1,112.503,16.0254,13.7323,0,1.32253,96.4773,0.189586,90.2221,1724,1232,49935,48446,271,1182,802002547,390,2234312
lineitem_r6001215_c16,6001215,16,0.3,0,1,97.6421,15.9171,13.6481,0,1.30957,81.725,0.179651,75.8167,1414,1199,50005,48446,271,1153,657994697,390,2234160
lineitem_r6001215_c16,6001215,16,0.3,0,1,102.069,16.1651,13.8781,0,1.32194,85.9035,0.176962,80.1598,1321,1200,49970,48446,271,1158,717672784,390,2234208
lineitem_r6001215_c16,6001215,16,0.3,0,1,121.907,15.9145,13.6325,0,1.31792,105.993,0.191877,98.9385,1542,1246,50038,48446,271,1193,876053547,390,2234184
lineitem_r6001215_c16,6001215,16,0.3,0,1,105.418,16.0156,13.7266,0,1.31969,89.4026,0.182878,82.5664,1484,1177,49951,48446,271,1140,705167674,390,2234184
lineitem_r6001215_c16,6001215,16,0.3,0,1,139.54,15.914,13.6351,0,1.31677,123.626,0.180062,116.005,1558,1255,49977,48446,271,1209,1012920394,390,2233860
lineitem_r6001215_c16,6001215,16,0.3,0,1,114.852,15.898,13.6232,0,1.31155,98.9539,0.20564,91.9807,1410,1236,50302,48446,271,1196,836762289,390,2234200
lineitem_r6001215_c16,6001215,16,0.3,0,1,83.2713,16.0158,13.7064,0,1.33394,67.2555,0.186733,62.0733,1584,1190,49746,48446,271,1148,598919962,390,2233900
lineitem_r6001215_c16,6001215,16,0.3,0,1,113.864,15.9657,13.6886,0,1.31527,97.8979,0.181448,91.8207,1654,1246,49869,48446,271,1197,816712699,390,2234168
lineitem_r6001215_c16,6001215,16,0.3,0,1,124.882,16.0556,13.7635,0,1.32059,108.826,0.197675,102.127,1996,1245,50013,48446,271,1194,916589644,390,2234236
lineitem_r6001215_c16,6001215,16,0.3,0,1,116.898,16.0257,13.7521,0,1.31286,100.872,0.186589,94.0652,1740,1216,49976,48446,271,1171,856428070,390,2233948
lineitem_r6001215_c16,6001215,16,0.3,0,1,125.186,15.9284,13.6522,0,1.31432,109.257,0.20738,102.774,1421,1222,50342,48446,271,1176,941567650,390,2234276
lineitem_r6001215_c16,6001215,16,0.3,0,1,126.779,15.9071,13.6344,0,1.31221,110.872,0.17954,105.248,1395,1194,50054,48446,271,1150,912918349,390,2233896
lineitem_r6001215_c16,6001215,16,0.3,0,1,111.906,15.9588,13.6792,0,1.31538,95.9468,0.174298,89.4377,1893,1219,49756,48446,271,1172,797912904,390,2234096
lineitem_r6001215_c16,6001215,16,0.3,0,1,82.582,15.9152,13.6349,0,1.31162,66.6669,0.188614,61.2676,1591,1209,50066,48446,271,1161,541430369,390,2233956
lineitem_r6001215_c16,6001215,16,0.3,1,0,118.035,17.4471,13.6693,0,1.50644,100.587,0.0736287,96.3875,1706,1227,50106,48446,271,1170,1001593447,390,2233908
lineitem_r6001215_c16,6001215,16,0.3,1,0,106.687,17.3731,13.6329,0,1.49284,89.3141,0.0601385,85.9092,1658,1250,49999,48446,271,1186,916392957,390,2234124
lineitem_r6001215_c16,6001215,16,0.3,1,0,125.792,17.4983,13.7463,0,1.49745,108.293,0.0823248,104.188,1689,1219,50198,48446,271,1172,1124606535,390,2234252
lineitem_r6001215_c16,6001215,16,0.3,1,0,106.53,17.1889,13.4893,0,1.47452,89.3411,0.084719,85.9165,1672,1232,50104,48446,271,1192,931689556,390,2233972
lineitem_r6001215_c16,6001215,16,0.3,1,0,101.876,17.3925,13.6641,0,1.48573,84.4834,0.0701601,82.1564,1496,1206,49915,48446,271,1165,912670935,390,2234248
lineitem_r6001215_c16,6001215,16,0.3,1,0,117.618,17.2609,13.5588,0,1.47711,100.358,0.0870019,95.5453,1815,1242,50223,48446,271,1186,983398556,390,2234184
lineitem_r6001215_c16,6001215,16,0.3,1,0,88.1283,17.3459,13.6119,0,1.48695,70.7823,0.0712551,68.5671,1476,1224,50020,48446,271,1183,760404101,390,2234180
lineitem_r6001215_c16,6001215,16,0.3,1,0,117.277,17.2567,13.5422,0,1.48522,100.02,0.0649024,96.5396,1689,1212,50123,48446,271,1173,1045795800,390,2234164
lineitem_r6001215_c16,6001215,16,0.3,1,0,129.502,17.2294,13.5177,0,1.48415,112.273,0.0675804,107.678,2088,1250,50074,48446,271,1195,1161364453,390,2234260
lineitem_r6001215_c16,6001215,16,0.3,1,0,122.942,17.2447,13.5403,0,1.47471,105.697,0.0717957,101.354,1873,1223,50051,48446,271,1170,1100157095,390,2234180
lineitem_r6001215_c16,6001215,16,0.3,1,0,99.9638,17.2534,13.5462,0,1.47735,82.7104,0.0610837,79.0191,1565,1192,50124,48446,271,1145,901990533,390,2234296
lineitem_r6001215_c16,6001215,16,0.3,1,0,64.2843,17.2534,13.5494,0,1.4776,47.0309,0.0601714,44.85,1332,1116,49924,48446,271,1086,500940560,390,2234332
lineitem_r6001215_c16,6001215,16,0.3,1,0,65.1244,17.2585,13.5572,0,1.4769,47.866,0.0585242,44.9302,1288,1131,49681,48446,271,1099,460222442,390,2234264
lineitem_r6001215_c16,6001215,16,0.3,1,0,93.0727,17.2813,13.5856,0,1.47565,75.7913,0.0654979,72.9043,1555,1199,49977,48446,271,1158,822186408,390,2234012
lineitem_r6001215_c16,6001215,16,0.3,1,0,96.241,17.2243,13.528,0,1.47655,79.0167,0.0805616,76.2623,1516,1220,50214,48446,271,1171,835962969,390,2233912
lineitem_r6001215_c16,6001215,16,0.3,1,0,111.827,17.1961,13.4935,0,1.47483,94.6305,0.0678897,91.0218,1505,1264,50091,48446,271,1211,1006830086,390,2234108
lineitem_r6001215_c16,6001215,16,0.3,1,0,96.0337,17.2402,13.5385,0,1.47389,78.7935,0.0566547,76.3058,1634,1248,49937,48446,271,1190,845463429,390,2233952
lineitem_r6001215_c16,6001215,16,0.3,1,0,96.9369,17.2248,13.5175,0,1.48372,79.7121,0.0638476,76.2989,1600,1225,50057,48446,271,1176,826124301,390,2233952
lineitem_r6001215_c16,6001215,16,0.3,1,0,89.6801,17.2552,13.5434,0,1.4808,72.4249,0.0641132,68.9035,1524,1220,50110,48446,271,1174,728293124,390,2234248
lineitem_r6001215_c16,6001215,16,0.3,1,0,87.0591,17.2331,13.5257,0,1.47594,69.826,0.0598282,66.8528,1394,1182,49950,48446,271,1129,719870806,390,2234244
lineitem_r6001215_c16,6001215,16,0.3,1,0,112.451,17.2214,13.5219,0,1.47752,95.2296,0.0656126,91.8998,1853,1215,49892,48446,271,1154,978159511,390,2234332
lineitem_r6001215_c16,6001215,16,0.3,1,0,89.1056,17.2772,13.5684,0,1.47736,71.8285,0.06286,68.5012,1536,1199,49938,48446,271,1157,795503471,390,2234128
lineitem_r6001215_c16,6001215,16,0.3,1,0,90.3813,17.2236,13.5191,0,1.47725,73.1576,0.07445,70.478,1445,1239,50051,48446,271,1187,794893011,390,2234332
lineitem_r6001215_c16,6001215,16,0.3,1,0,94.0296,17.2467,13.548,0,1.47275,76.7829,0.0674474,73.5033,1602,1225,50037,48446,271,1174,809852498,390,2234232
lineitem_r6001215_c16,6001215,16,0.3,1,0,101.322,17.2925,13.589,0,1.47545,84.0299,0.0565999,80.2742,1833,1199,49785,48446,271,1147,837752541,390,2234196
lineitem_r6001215_c16,6001215,16,0.3,1,1,106.564,17.2278,13.525,0,1.4788,89.3363,0.0768387,84.6293,2015,1249,50109,48446,271,1194,881553102,390,2234180
lineitem_r6001215_c16,6001215,16,0.3,1,1,101.028,17.2048,13.5059,0,1.47571,83.8236,0.0675616,80.5705,1404,1204,50078,48446,271,1159,831133388,390,2234160
lineitem_r6001215_c16,6001215,16,0.3,1,1,80.2169,17.25,13.549,0,1.47487,62.9669,0.0636578,60.0342,1573,1217,49866,48446,271,1161,627947680,390,2234272
lineitem_r6001215_c16,6001215,16,0.3,1,1,100.689,17.24,13.5417,0,1.47527,83.449,0.0642202,79.1786,1568,1264,50153,48446,271,1212,844517126,390,2233920
lineitem_r6001215_c16,6001215,16,0.3,1,1,95.354,17.2242,13.5223,0,1.4827,78.1299,0.0570936,74.9226,1720,1180,49891,48446,271,1137,798133739,390,2233876
lineitem_r6001215_c16,6001215,16,0.3,1,1,102.03,17.5174,13.7664,0,1.5244,84.513,0.0869966,81.2795,1566,1235,50441,48446,271,1183,857766254,390,2233872
lineitem_r6001215_c16,6001215,16,0.3,1,1,98.7161,17.2422,13.5412,0,1.47504,81.4739,0.063725,78.165,1543,1202,49964,48446,271,1152,824284329,390,2234160
lineitem_r6001215_c16,6001215,16,0.3,1,1,101.405,17.2383,13.5361,0,1.477,84.167,0.0858482,80.0966,1440,1193,50316,48446,271,1152,830094913,390,2234216
lineitem_r6001215_c16,6001215,16,0.3,1,1,83.009,17.5611,13.8534,0,1.47858,65.448,0.0697903,61.9357,1923,1202,49998,48446,271,1135,669246596,390,2234184
lineitem_r6001215_c16,6001215,16,0.3,1,1,86.9269,17.2749,13.5699,0,1.47476,69.6521,0.0515472,67.2878,1722,1224,49758,48446,271,1170,738035985,390,2234068
lineitem_r6001215_c16,6001215,16,0.3,1,1,81.9751,17.2191,13.5114,0,1.47991,64.756,0.06417,61.7301,1773,1230,49986,48446,271,1186,698333450,390,2234184
lineitem_r6001215_c16,6001215,16,0.3,1,1,87.9346,17.27,13.5636,0,1.4806,70.6646,0.079864,66.916,1544,1187,50064,48446,271,1146,713894975,390,2234136
lineitem_r6001215_c16,6001215,16,0.3,1,1,73.2867,17.2387,13.5387,0,1.47616,56.048,0.064979,53.1787,1505,1215,49990,48446,271,1161,569667820,390,2234084
lineitem_r6001215_c16,6001215,16,0.3,1,1,97.0876,17.2478,13.5207,0,1.47994,79.8398,0.0805002,77.3469,1370,1235,50200,48446,271,1180,841675994,390,2234160
